year,month,day,tmax,tmin,precip,snow,snowcover
1898,8,12,92,65,0.00,-998.0,-998
1898,8,13,91,63,0.01,-998.0,-998
1898,8,14,87,64,0.15,-998.0,-998
1898,8,15,92,69,0.00,-998.0,-998
1898,8,16,78,66,0.01,-998.0,-998
1898,8,17,85,58,0.02,-998.0,-998
1898,8,18,85,60,0.00,-998.0,-998
1898,8,19,87,67,0.00,-998.0,-998
1898,8,20,88,68,0.00,-998.0,-998
1898,8,21,88,64,0.00,-998.0,-998
1898,8,22,85,60,0.07,-998.0,-998
1898,8,23,78,61,0.05,-998.0,-998
1898,8,24,81,59,0.00,-998.0,-998
1898,8,25,85,56,0.00,-998.0,-998
1898,8,26,85,67,0.00,-998.0,-998
1898,8,27,93,60,0.00,-998.0,-998
1898,8,28,86,63,0.00,-998.0,-998
1898,8,29,91,65,0.00,-998.0,-998
1898,8,30,87,66,0.00,-998.0,-998
1898,8,31,85,67,0.56,-998.0,-998
1898,9,1,83,59,0.28,-998.0,-998
1898,9,2,82,62,0.00,-998.0,-998
1898,9,3,87,53,0.00,-998.0,-998
1898,9,4,80,54,0.00,-998.0,-998
1898,9,5,81,61,0.00,-998.0,-998
1898,9,6,60,45,0.00,-998.0,-998
1898,9,7,68,45,0.00,-998.0,-998
1898,9,8,71,48,0.00,-998.0,-998
1898,9,9,46,40,0.00,-998.0,-998
1898,9,10,42,35,0.41,-998.0,-998
1898,9,11,47,34,0.21,-998.0,-998
1898,9,12,59,34,0.04,-998.0,-998
1898,9,13,68,35,0.00,-998.0,-998
1898,9,14,78,48,0.00,-998.0,-998
1898,9,15,82,56,0.00,-998.0,-998
1898,9,16,63,49,0.18,-998.0,-998
1898,9,17,76,51,0.00,-998.0,-998
1898,9,18,83,51,0.00,-998.0,-998
1898,9,19,80,55,0.00,-998.0,-998
1898,9,20,85,54,0.00,-998.0,-998
1898,9,21,83,54,0.00,-998.0,-998
1898,9,22,83,60,0.00,-998.0,-998
1898,9,23,83,67,0.00,-998.0,-998
1898,9,24,77,50,0.00,-998.0,-998
1898,9,25,84,55,0.00,-998.0,-998
1898,9,26,83,53,0.00,-998.0,-998
1898,9,27,84,58,0.00,-998.0,-998
1898,9,28,77,56,0.00,-998.0,-998
1898,9,29,73,51,0.00,-998.0,-998
1898,9,30,73,42,0.00,-998.0,-998
1898,10,1,81,43,0.00,-998.0,-998
1898,10,2,64,44,0.00,-998.0,-998
1898,10,3,56,42,0.00,-998.0,-998
1898,10,4,53,32,0.00,-998.0,-998
1898,10,5,54,34,0.00,-998.0,-998
1898,10,6,60,34,0.00,-998.0,-998
1898,10,7,62,39,0.00,-998.0,-998
1898,10,8,71,49,0.00,-998.0,-998
1898,10,9,70,48,0.00,-998.0,-998
1898,10,10,67,47,0.00,-998.0,-998
1898,10,11,70,43,0.00,-998.0,-998
1898,10,12,69,52,0.00,-998.0,-998
1898,10,13,64,40,0.00,-998.0,-998
1898,10,14,77,42,0.00,-998.0,-998
1898,10,15,57,41,0.22,-998.0,-998
1898,10,16,47,32,0.29,-998.0,-998
1898,10,17,53,30,0.00,-998.0,-998
1898,10,18,49,33,0.00,-998.0,-998
1898,10,19,49,32,0.37,-998.0,-998
1898,10,20,45,35,0.00,-998.0,-998
1898,10,21,56,30,0.00,-998.0,-998
1898,10,22,69,30,0.00,-998.0,-998
1898,10,23,67,52,0.00,-998.0,-998
1898,10,24,43,34,0.02,-998.0,-998
1898,10,25,47,27,0.00,-998.0,-998
1898,10,26,62,30,0.00,-998.0,-998
1898,10,27,60,36,0.00,-998.0,-998
1898,10,28,63,34,0.00,-998.0,-998
1898,10,29,54,35,0.00,-998.0,-998
1898,10,30,60,32,0.00,-998.0,-998
1898,10,31,73,47,0.00,-998.0,-998
1898,11,1,52,38,0.00,-998.0,-998
1898,11,2,61,34,0.00,-998.0,-998
1898,11,3,66,32,0.00,-998.0,-998
1898,11,4,63,45,0.00,-998.0,-998
1898,11,5,58,30,0.00,-998.0,-998
1898,11,6,70,29,0.00,-998.0,-998
1898,11,7,47,38,0.00,-998.0,-998
1898,11,8,28,22,0.75,-998.0,-998
1898,11,9,27,6,0.00,-998.0,-998
1898,11,10,38,13,0.00,-998.0,-998
1898,11,11,43,22,0.00,-998.0,-998
1898,11,12,37,20,0.00,-998.0,-998
1898,11,13,36,23,0.00,-998.0,-998
1898,11,14,42,24,0.00,-998.0,-998
1898,11,15,52,27,0.00,-998.0,-998
1898,11,16,50,33,0.00,-998.0,-998
1898,11,17,62,31,0.00,-998.0,-998
1898,11,18,50,35,0.00,-998.0,-998
1898,11,19,72,44,0.00,-998.0,-998
1898,11,20,60,16,0.28,-998.0,-998
1898,11,21,29,8,0.00,-998.0,-998
1898,11,22,31,10,0.00,-998.0,-998
1898,11,23,40,16,0.00,-998.0,-998
1898,11,24,41,21,0.00,-998.0,-998
1898,11,25,32,18,0.28,-998.0,-998
1898,11,26,46,25,0.00,-998.0,-998
1898,11,27,44,31,0.40,-998.0,-998
1898,11,28,46,35,0.00,-998.0,-998
1898,11,29,40,30,0.22,-998.0,-998
1898,11,30,45,25,0.00,-998.0,-998
1898,12,1,44,23,0.00,-998.0,-998
1898,12,2,44,25,0.00,-998.0,-998
1898,12,3,36,20,0.00,-998.0,-998
1898,12,4,48,14,0.00,-998.0,-998
1898,12,5,53,27,0.00,-998.0,-998
1898,12,6,38,14,0.00,-998.0,-998
1898,12,7,39,22,0.45,-998.0,-998
1898,12,8,13,3,0.00,-998.0,-998
1898,12,9,9,-9,0.00,-998.0,-998
1898,12,10,27,1,0.00,-998.0,-998
1898,12,11,38,19,0.00,-998.0,-998
1898,12,12,47,32,0.00,-998.0,-998
1898,12,13,28,8,0.00,-998.0,-998
1898,12,14,47,20,0.00,-998.0,-998
1898,12,15,45,24,0.00,-998.0,-998
1898,12,16,44,25,0.00,-998.0,-998
1898,12,17,48,34,0.00,-998.0,-998
1898,12,18,44,26,0.00,-998.0,-998
1898,12,19,46,29,0.00,-998.0,-998
1898,12,20,44,34,0.00,-998.0,-998
1898,12,21,33,22,0.35,-998.0,-998
1898,12,22,35,17,0.00,-998.0,-998
1898,12,23,30,15,0.00,-998.0,-998
1898,12,24,42,19,0.00,-998.0,-998
1898,12,25,44,24,0.00,-998.0,-998
1898,12,26,50,31,0.00,-998.0,-998
1898,12,27,52,36,0.00,-998.0,-998
1898,12,28,60,33,0.00,-998.0,-998
1898,12,29,29,16,0.50,-998.0,-998
1898,12,30,15,1,0.00,-998.0,-998
1898,12,31,25,-3,0.00,-998.0,-998
1899,1,1,32,7,0.00,-998.0,-998
1899,1,2,53,18,0.00,-998.0,-998
1899,1,3,49,35,0.00,-998.0,-998
1899,1,4,34,20,0.00,-998.0,-998
1899,1,5,33,17,0.00,-998.0,-998
1899,1,6,33,6,0.00,-998.0,-998
1899,1,7,42,15,0.00,-998.0,-998
1899,1,8,38,23,0.00,-998.0,-998
1899,1,9,38,20,0.00,-998.0,-998
1899,1,10,45,20,0.00,-998.0,-998
1899,1,11,50,29,0.00,-998.0,-998
1899,1,12,42,30,0.00,-998.0,-998
1899,1,13,40,21,0.00,-998.0,-998
1899,1,14,45,27,0.00,-998.0,-998
1899,1,15,48,27,0.00,-998.0,-998
1899,1,16,48,33,0.00,-998.0,-998
1899,1,17,37,24,0.06,-998.0,-998
1899,1,18,51,26,0.00,-998.0,-998
1899,1,19,43,32,0.00,-998.0,-998
1899,1,20,49,31,0.00,-998.0,-998
1899,1,21,56,40,0.00,-998.0,-998
1899,1,22,43,30,0.01,-998.0,-998
1899,1,23,41,20,0.00,-998.0,-998
1899,1,24,40,30,0.00,-998.0,-998
1899,1,25,49,27,0.00,-998.0,-998
1899,1,26,38,22,0.04,-998.0,-998
1899,1,27,41,22,0.25,-998.0,-998
1899,1,28,24,12,0.21,-998.0,-998
1899,1,29,45,8,0.00,-998.0,-998
1899,1,30,10,4,0.30,-998.0,-998
1899,1,31,45,-3,0.00,-998.0,-998
1899,2,1,6,-2,0.00,-998.0,-998
1899,2,2,1,-5,0.25,-998.0,-998
1899,2,3,2,-10,0.00,-998.0,-998
1899,2,4,12,-11,0.00,-998.0,-998
1899,2,5,9,-7,0.05,-998.0,-998
1899,2,6,5,-13,0.00,-998.0,-998
1899,2,7,21,-6,0.00,-998.0,-998
1899,2,8,17,-1,0.00,-998.0,-998
1899,2,9,39,9,0.00,-998.0,-998
1899,2,10,12,-2,0.05,-998.0,-998
1899,2,11,1,-10,0.07,-998.0,-998
1899,2,12,18,-14,0.00,-998.0,-998
1899,2,13,43,8,0.00,-998.0,-998
1899,2,14,37,25,0.00,-998.0,-998
1899,2,15,50,22,0.00,-998.0,-998
1899,2,16,41,29,0.00,-998.0,-998
1899,2,17,44,20,0.00,-998.0,-998
1899,2,18,43,26,0.00,-998.0,-998
1899,2,19,55,26,0.00,-998.0,-998
1899,2,20,53,35,0.05,-998.0,-998
1899,2,21,39,26,0.02,-998.0,-998
1899,2,22,15,4,0.07,-998.0,-998
1899,2,23,19,-5,0.00,-998.0,-998
1899,2,24,35,8,0.00,-998.0,-998
1899,2,25,33,22,0.42,-998.0,-998
1899,2,26,38,13,0.00,-998.0,-998
1899,2,27,50,8,0.00,-998.0,-998
1899,2,28,47,29,0.00,-998.0,-998
1899,2,29,-998,-998,-998.00,-998.0,-998
1899,3,1,53,37,0.05,-998.0,-998
1899,3,2,45,35,0.00,-998.0,-998
1899,3,3,41,26,0.22,-998.0,-998
1899,3,4,37,19,0.00,-998.0,-998
1899,3,5,31,16,0.13,-998.0,-998
1899,3,6,52,11,0.00,-998.0,-998
1899,3,7,62,35,0.00,-998.0,-998
1899,3,8,68,48,0.00,-998.0,-998
1899,3,9,57,37,0.00,-998.0,-998
1899,3,10,49,23,0.26,-998.0,-998
1899,3,11,36,11,0.00,-998.0,-998
1899,3,12,43,22,0.00,-998.0,-998
1899,3,13,42,21,0.00,-998.0,-998
1899,3,14,40,29,0.00,-998.0,-998
1899,3,15,36,15,0.00,-998.0,-998
1899,3,16,62,27,0.00,-998.0,-998
1899,3,17,52,22,0.07,-998.0,-998
1899,3,18,51,15,0.00,-998.0,-998
1899,3,19,60,27,0.00,-998.0,-998
1899,3,20,55,25,0.00,-998.0,-998
1899,3,21,52,33,0.01,-998.0,-998
1899,3,22,49,26,0.00,-998.0,-998
1899,3,23,57,23,0.00,-998.0,-998
1899,3,24,65,37,0.00,-998.0,-998
1899,3,25,56,26,0.00,-998.0,-998
1899,3,26,27,9,1.95,-998.0,-998
1899,3,27,25,-5,0.00,-998.0,-998
1899,3,28,44,5,0.00,-998.0,-998
1899,3,29,43,20,0.00,-998.0,-998
1899,3,30,32,15,0.10,-998.0,-998
1899,3,31,21,1,0.00,-998.0,-998
1899,4,1,32,13,0.00,-998.0,-998
1899,4,2,55,21,0.00,-998.0,-998
1899,4,3,45,24,0.25,-998.0,-998
1899,4,4,49,29,0.00,-998.0,-998
1899,4,5,46,30,0.23,-998.0,-998
1899,4,6,51,22,0.00,-998.0,-998
1899,4,7,50,32,0.00,-998.0,-998
1899,4,8,56,27,0.00,-998.0,-998
1899,4,9,73,40,0.00,-998.0,-998
1899,4,10,72,55,0.00,-998.0,-998
1899,4,11,72,45,0.00,-998.0,-998
1899,4,12,78,47,0.00,-998.0,-998
1899,4,13,69,50,0.00,-998.0,-998
1899,4,14,66,36,0.00,-998.0,-998
1899,4,15,64,34,0.00,-998.0,-998
1899,4,16,77,41,0.00,-998.0,-998
1899,4,17,68,38,0.00,-998.0,-998
1899,4,18,69,35,0.00,-998.0,-998
1899,4,19,68,37,0.00,-998.0,-998
1899,4,20,53,26,0.00,-998.0,-998
1899,4,21,65,32,0.00,-998.0,-998
1899,4,22,72,40,0.00,-998.0,-998
1899,4,23,75,41,0.00,-998.0,-998
1899,4,24,68,41,0.00,-998.0,-998
1899,4,25,75,49,0.00,-998.0,-998
1899,4,26,71,49,0.00,-998.0,-998
1899,4,27,64,42,0.00,-998.0,-998
1899,4,28,62,32,0.40,-998.0,-998
1899,4,29,51,31,0.00,-998.0,-998
1899,4,30,58,33,0.25,-998.0,-998
1899,5,1,76,41,0.18,-998.0,-998
1899,5,2,69,33,0.00,-998.0,-998
1899,5,3,30,29,0.00,-998.0,-998
1899,5,4,58,30,0.00,-998.0,-998
1899,5,5,66,40,0.00,-998.0,-998
1899,5,6,66,39,0.00,-998.0,-998
1899,5,7,57,42,0.25,-998.0,-998
1899,5,8,53,38,0.02,-998.0,-998
1899,5,9,73,43,0.00,-998.0,-998
1899,5,10,72,41,0.00,-998.0,-998
1899,5,11,80,49,0.00,-998.0,-998
1899,5,12,76,46,0.00,-998.0,-998
1899,5,13,82,39,0.00,-998.0,-998
1899,5,14,76,56,0.00,-998.0,-998
1899,5,15,80,46,0.00,-998.0,-998
1899,5,16,71,45,0.00,-998.0,-998
1899,5,17,70,39,0.00,-998.0,-998
1899,5,18,77,42,0.00,-998.0,-998
1899,5,19,71,43,0.00,-998.0,-998
1899,5,20,62,44,0.00,-998.0,-998
1899,5,21,54,40,0.00,-998.0,-998
1899,5,22,66,40,0.00,-998.0,-998
1899,5,23,76,44,0.00,-998.0,-998
1899,5,24,81,47,0.00,-998.0,-998
1899,5,25,80,56,0.00,-998.0,-998
1899,5,26,76,56,0.05,-998.0,-998
1899,5,27,69,52,0.03,-998.0,-998
1899,5,28,70,43,0.00,-998.0,-998
1899,5,29,76,46,0.00,-998.0,-998
1899,5,30,76,53,0.00,-998.0,-998
1899,5,31,71,46,0.00,-998.0,-998
1899,6,1,70,47,0.00,-998.0,-998
1899,6,2,69,54,0.00,-998.0,-998
1899,6,3,67,44,0.00,-998.0,-998
1899,6,4,76,50,0.00,-998.0,-998
1899,6,5,83,49,0.00,-998.0,-998
1899,6,6,75,48,0.16,-998.0,-998
1899,6,7,77,43,0.00,-998.0,-998
1899,6,8,65,45,0.11,-998.0,-998
1899,6,9,67,48,0.31,-998.0,-998
1899,6,10,81,49,0.00,-998.0,-998
1899,6,11,86,55,0.00,-998.0,-998
1899,6,12,80,54,0.00,-998.0,-998
1899,6,13,66,53,0.00,-998.0,-998
1899,6,14,68,43,0.00,-998.0,-998
1899,6,15,75,46,0.00,-998.0,-998
1899,6,16,78,54,0.00,-998.0,-998
1899,6,17,88,58,0.00,-998.0,-998
1899,6,18,94,60,0.00,-998.0,-998
1899,6,19,95,71,0.00,-998.0,-998
1899,6,20,86,60,0.00,-998.0,-998
1899,6,21,78,59,0.00,-998.0,-998
1899,6,22,71,51,0.00,-998.0,-998
1899,6,23,81,51,0.00,-998.0,-998
1899,6,24,76,51,0.00,-998.0,-998
1899,6,25,85,49,0.00,-998.0,-998
1899,6,26,84,57,0.00,-998.0,-998
1899,6,27,84,57,0.00,-998.0,-998
1899,6,28,88,62,0.00,-998.0,-998
1899,6,29,90,60,0.00,-998.0,-998
1899,6,30,90,58,0.00,-998.0,-998
1899,7,1,80,55,0.11,-998.0,-998
1899,7,2,75,54,0.00,-998.0,-998
1899,7,3,76,53,0.23,-998.0,-998
1899,7,4,86,49,0.06,-998.0,-998
1899,7,5,91,59,0.00,-998.0,-998
1899,7,6,79,59,0.00,-998.0,-998
1899,7,7,85,54,0.00,-998.0,-998
1899,7,8,85,54,0.00,-998.0,-998
1899,7,9,85,54,0.00,-998.0,-998
1899,7,10,86,62,0.00,-998.0,-998
1899,7,11,87,64,0.00,-998.0,-998
1899,7,12,79,61,0.11,-998.0,-998
1899,7,13,75,58,0.06,-998.0,-998
1899,7,14,77,55,0.17,-998.0,-998
1899,7,15,75,55,0.11,-998.0,-998
1899,7,16,71,51,0.30,-998.0,-998
1899,7,17,77,52,0.00,-998.0,-998
1899,7,18,69,56,0.00,-998.0,-998
1899,7,19,79,58,0.00,-998.0,-998
1899,7,20,82,61,0.00,-998.0,-998
1899,7,21,88,64,0.00,-998.0,-998
1899,7,22,87,57,0.00,-998.0,-998
1899,7,23,80,64,0.00,-998.0,-998
1899,7,24,86,59,0.00,-998.0,-998
1899,7,25,91,65,0.00,-998.0,-998
1899,7,26,81,63,0.02,-998.0,-998
1899,7,27,85,56,0.00,-998.0,-998
1899,7,28,75,56,0.01,-998.0,-998
1899,7,29,70,51,0.98,-998.0,-998
1899,7,30,89,52,0.03,-998.0,-998
1899,7,31,73,64,0.00,-998.0,-998
1899,8,1,85,57,0.02,-998.0,-998
1899,8,2,83,59,0.00,-998.0,-998
1899,8,3,72,60,0.21,-998.0,-998
1899,8,4,69,57,0.76,-998.0,-998
1899,8,5,82,53,0.30,-998.0,-998
1899,8,6,79,55,0.00,-998.0,-998
1899,8,7,86,59,0.00,-998.0,-998
1899,8,8,85,61,0.00,-998.0,-998
1899,8,9,86,60,0.00,-998.0,-998
1899,8,10,86,58,0.00,-998.0,-998
1899,8,11,84,58,0.00,-998.0,-998
1899,8,12,87,59,0.00,-998.0,-998
1899,8,13,79,57,0.01,-998.0,-998
1899,8,14,84,53,0.00,-998.0,-998
1899,8,15,88,57,0.00,-998.0,-998
1899,8,16,81,61,0.28,-998.0,-998
1899,8,17,80,54,0.03,-998.0,-998
1899,8,18,82,55,0.00,-998.0,-998
1899,8,19,82,62,0.00,-998.0,-998
1899,8,20,81,54,0.00,-998.0,-998
1899,8,21,92,58,0.00,-998.0,-998
1899,8,22,83,63,0.00,-998.0,-998
1899,8,23,77,50,0.00,-998.0,-998
1899,8,24,80,49,0.00,-998.0,-998
1899,8,25,90,58,0.00,-998.0,-998
1899,8,26,88,62,0.00,-998.0,-998
1899,8,27,89,60,0.00,-998.0,-998
1899,8,28,89,70,0.00,-998.0,-998
1899,8,29,84,60,0.04,-998.0,-998
1899,8,30,77,60,0.16,-998.0,-998
1899,8,31,84,53,0.00,-998.0,-998
1899,9,1,93,62,0.00,-998.0,-998
1899,9,2,78,58,0.00,-998.0,-998
1899,9,3,89,55,0.00,-998.0,-998
1899,9,4,88,64,0.00,-998.0,-998
1899,9,5,91,59,0.00,-998.0,-998
1899,9,6,91,67,0.00,-998.0,-998
1899,9,7,77,47,0.00,-998.0,-998
1899,9,8,70,50,0.04,-998.0,-998
1899,9,9,72,56,0.00,-998.0,-998
1899,9,10,79,56,0.00,-998.0,-998
1899,9,11,85,62,0.00,-998.0,-998
1899,9,12,77,60,0.00,-998.0,-998
1899,9,13,85,65,0.00,-998.0,-998
1899,9,14,74,59,0.00,-998.0,-998
1899,9,15,71,51,0.00,-998.0,-998
1899,9,16,64,44,0.11,-998.0,-998
1899,9,17,76,44,0.00,-998.0,-998
1899,9,18,69,46,0.00,-998.0,-998
1899,9,19,67,44,0.00,-998.0,-998
1899,9,20,75,43,0.00,-998.0,-998
1899,9,21,82,53,0.00,-998.0,-998
1899,9,22,81,58,0.00,-998.0,-998
1899,9,23,80,63,0.00,-998.0,-998
1899,9,24,75,55,0.00,-998.0,-998
1899,9,25,75,50,0.00,-998.0,-998
1899,9,26,81,50,0.00,-998.0,-998
1899,9,27,84,57,0.00,-998.0,-998
1899,9,28,61,40,0.00,-998.0,-998
1899,9,29,75,43,0.00,-998.0,-998
1899,9,30,85,47,0.00,-998.0,-998
1899,10,1,87,60,0.00,-998.0,-998
1899,10,2,70,42,0.00,-998.0,-998
1899,10,3,58,38,0.00,-998.0,-998
1899,10,4,61,36,0.00,-998.0,-998
1899,10,5,71,44,0.00,-998.0,-998
1899,10,6,78,53,0.00,-998.0,-998
1899,10,7,67,52,0.00,-998.0,-998
1899,10,8,64,40,0.00,-998.0,-998
1899,10,9,56,37,0.00,-998.0,-998
1899,10,10,42,32,0.34,-998.0,-998
1899,10,11,51,39,0.00,-998.0,-998
1899,10,12,61,44,0.00,-998.0,-998
1899,10,13,53,33,0.37,-998.0,-998
1899,10,14,41,32,0.36,-998.0,-998
1899,10,15,48,32,0.16,-998.0,-998
1899,10,16,49,29,0.00,-998.0,-998
1899,10,17,59,35,0.00,-998.0,-998
1899,10,18,60,31,0.00,-998.0,-998
1899,10,19,68,46,0.00,-998.0,-998
1899,10,20,77,40,0.00,-998.0,-998
1899,10,21,70,45,0.00,-998.0,-998
1899,10,22,73,49,0.00,-998.0,-998
1899,10,23,73,50,0.00,-998.0,-998
1899,10,24,62,40,0.00,-998.0,-998
1899,10,25,46,32,0.45,-998.0,-998
1899,10,26,50,32,0.20,-998.0,-998
1899,10,27,58,30,0.00,-998.0,-998
1899,10,28,62,37,0.00,-998.0,-998
1899,10,29,65,41,0.00,-998.0,-998
1899,10,30,69,49,0.00,-998.0,-998
1899,10,31,55,39,0.06,-998.0,-998
1899,11,1,47,25,0.00,-998.0,-998
1899,11,2,53,26,0.00,-998.0,-998
1899,11,3,54,35,0.00,-998.0,-998
1899,11,4,59,42,0.00,-998.0,-998
1899,11,5,64,40,0.00,-998.0,-998
1899,11,6,60,40,0.00,-998.0,-998
1899,11,7,60,33,0.00,-998.0,-998
1899,11,8,66,41,0.00,-998.0,-998
1899,11,9,68,43,0.00,-998.0,-998
1899,11,10,61,45,0.00,-998.0,-998
1899,11,11,66,34,0.00,-998.0,-998
1899,11,12,61,38,0.00,-998.0,-998
1899,11,13,68,40,0.00,-998.0,-998
1899,11,14,69,42,0.00,-998.0,-998
1899,11,15,61,47,0.00,-998.0,-998
1899,11,16,61,43,0.00,-998.0,-998
1899,11,17,56,44,0.00,-998.0,-998
1899,11,18,54,32,0.00,-998.0,-998
1899,11,19,56,33,0.00,-998.0,-998
1899,11,20,53,36,0.00,-998.0,-998
1899,11,21,53,36,0.00,-998.0,-998
1899,11,22,47,21,0.00,-998.0,-998
1899,11,23,44,33,0.00,-998.0,-998
1899,11,24,52,32,0.00,-998.0,-998
1899,11,25,53,32,0.00,-998.0,-998
1899,11,26,55,32,0.00,-998.0,-998
1899,11,27,61,33,0.00,-998.0,-998
1899,11,28,64,44,0.00,-998.0,-998
1899,11,29,76,44,0.00,-998.0,-998
1899,11,30,55,40,0.00,-998.0,-998
1899,12,1,60,42,0.00,-998.0,-998
1899,12,2,50,30,0.00,-998.0,-998
1899,12,3,45,18,0.01,-998.0,-998
1899,12,4,39,18,0.00,-998.0,-998
1899,12,5,50,22,0.00,-998.0,-998
1899,12,6,48,34,0.00,-998.0,-998
1899,12,7,49,25,0.00,-998.0,-998
1899,12,8,58,26,0.00,-998.0,-998
1899,12,9,43,25,0.38,-998.0,-998
1899,12,10,35,18,0.09,-998.0,-998
1899,12,11,47,12,0.00,-998.0,-998
1899,12,12,41,24,0.00,-998.0,-998
1899,12,13,28,14,0.40,-998.0,-998
1899,12,14,32,19,0.00,-998.0,-998
1899,12,15,47,6,0.00,-998.0,-998
1899,12,16,51,39,0.00,-998.0,-998
1899,12,17,47,25,0.00,-998.0,-998
1899,12,18,32,20,0.08,-998.0,-998
1899,12,19,39,18,0.00,-998.0,-998
1899,12,20,45,21,0.00,-998.0,-998
1899,12,21,48,25,0.00,-998.0,-998
1899,12,22,50,29,0.00,-998.0,-998
1899,12,23,55,33,0.00,-998.0,-998
1899,12,24,60,35,0.00,-998.0,-998
1899,12,25,59,47,0.00,-998.0,-998
1899,12,26,55,32,0.00,-998.0,-998
1899,12,27,50,22,0.00,-998.0,-998
1899,12,28,43,23,0.00,-998.0,-998
1899,12,29,56,23,0.00,-998.0,-998
1899,12,30,48,24,0.00,-998.0,-998
1899,12,31,50,25,0.00,-998.0,-998
