year,month,day,tmax,tmin,precip,snow,snowcover
2005,11,27,45,28,0.00,0.0,0
2005,11,28,41,19,0.00,0.0,0
2005,11,29,44,13,0.00,0.0,0
2005,11,30,40,25,0.00,0.0,0
2005,12,1,37,17,0.00,0.0,0
2005,12,2,57,23,0.00,0.0,0
2005,12,3,53,27,0.13,0.2,-999
2005,12,4,34,16,-999.00,-999.0,-999
2005,12,5,32,16,0.00,0.0,0
2005,12,6,32,6,0.10,1.5,2
2005,12,7,12,-10,0.13,1.5,2
2005,12,8,26,-8,0.00,0.0,3
2005,12,9,44,10,0.00,0.0,2
2005,12,10,46,21,0.00,0.0,1
2005,12,11,49,21,0.00,0.0,1
2005,12,12,52,24,0.00,0.0,1
2005,12,13,51,29,0.00,0.0,-999
2005,12,14,36,21,-999.00,-999.0,-999
2005,12,15,38,16,0.00,0.0,-999
2005,12,16,34,8,0.00,0.0,-999
2005,12,17,20,11,0.04,2.0,2
2005,12,18,16,7,0.03,1.1,2
2005,12,19,37,5,0.00,0.0,1
2005,12,20,48,22,0.00,0.0,-999
2005,12,21,62,33,0.00,0.0,0
2005,12,22,62,23,0.00,0.0,0
2005,12,23,59,43,0.00,0.0,0
2005,12,24,56,30,0.00,0.0,0
2005,12,25,68,36,0.00,0.0,0
2005,12,26,67,36,0.00,0.0,0
2005,12,27,56,40,0.00,0.0,0
2005,12,28,62,37,0.00,0.0,0
2005,12,29,56,38,-999.00,-999.0,0
2005,12,30,48,23,0.00,0.0,0
2005,12,31,65,29,0.00,0.0,0
2006,1,1,57,40,0.00,0.0,0
2006,1,2,61,26,0.00,0.0,0
2006,1,3,59,37,0.03,0.0,0
2006,1,4,48,29,-999.00,-999.0,0
2006,1,5,53,22,0.00,0.0,0
2006,1,6,66,35,0.00,0.0,0
2006,1,7,69,49,0.00,0.0,0
2006,1,8,55,34,-999.00,-999.0,0
2006,1,9,46,21,0.00,0.0,0
2006,1,10,59,26,0.00,0.0,0
2006,1,11,61,43,0.00,0.0,0
2006,1,12,53,32,-999.00,-999.0,0
2006,1,13,57,19,0.00,0.0,0
2006,1,14,67,30,0.00,0.0,0
2006,1,15,57,38,0.00,0.0,0
2006,1,16,43,25,0.03,1.5,-999
2006,1,17,49,24,0.00,0.0,0
2006,1,18,59,33,0.00,0.0,0
2006,1,19,49,27,0.32,3.2,3
2006,1,20,43,15,0.06,0.8,3
2006,1,21,44,14,0.00,0.0,2
2006,1,22,37,16,0.00,0.0,2
2006,1,23,49,16,0.00,0.0,2
2006,1,24,55,25,0.00,0.0,1
2006,1,25,55,26,0.00,0.0,-999
2006,1,26,50,29,-999.00,-999.0,-999
2006,1,27,50,30,0.00,0.0,0
2006,1,28,46,26,0.00,0.0,0
2006,1,29,43,28,0.00,0.0,0
2006,1,30,53,20,0.00,0.0,0
2006,1,31,58,35,0.00,0.0,0
2006,2,1,54,26,0.00,0.0,0
2006,2,2,47,35,0.00,0.0,0
2006,2,3,46,26,0.00,0.0,0
2006,2,4,48,20,0.00,0.0,0
2006,2,5,50,30,0.00,0.0,0
2006,2,6,49,22,0.00,0.0,0
2006,2,7,55,21,0.00,0.0,0
2006,2,8,65,28,0.00,0.0,0
2006,2,9,56,32,0.00,0.0,0
2006,2,10,32,14,0.29,4.9,4
2006,2,11,37,3,0.00,0.0,3
2006,2,12,49,18,0.00,0.0,1
2006,2,13,53,27,0.00,0.0,0
2006,2,14,58,34,0.00,0.0,0
2006,2,15,40,24,0.01,0.1,-999
2006,2,16,26,10,0.35,5.6,5
2006,2,17,10,-3,0.02,0.6,4
2006,2,18,9,-14,0.01,0.2,4
2006,2,19,21,-4,0.00,0.0,4
2006,2,20,39,7,-999.00,-999.0,2
2006,2,21,42,20,0.00,0.0,1
2006,2,22,44,15,0.00,0.0,-999
2006,2,23,54,28,0.00,0.0,-999
2006,2,24,57,34,0.00,0.0,0
2006,2,25,50,24,0.00,0.0,0
2006,2,26,64,26,0.00,0.0,0
2006,2,27,70,40,0.00,0.0,0
2006,2,28,74,44,0.00,0.0,0
2006,2,29,-998,-998,-998.00,-998.0,-998
2006,3,1,63,45,0.00,0.0,0
2006,3,2,56,28,0.00,0.0,0
2006,3,3,58,26,0.00,0.0,0
2006,3,4,64,31,0.00,0.0,0
2006,3,5,62,29,0.00,0.0,0
2006,3,6,70,34,0.00,0.0,0
2006,3,7,64,42,0.00,0.0,0
2006,3,8,56,31,0.63,5.2,5
2006,3,9,44,16,0.02,0.5,2
2006,3,10,42,22,0.15,3.2,4
2006,3,11,37,21,-999.00,-999.0,2
2006,3,12,31,23,0.18,2.5,5
2006,3,13,39,13,0.17,2.8,3
2006,3,14,48,16,0.00,0.0,1
2006,3,15,53,25,0.00,0.0,-999
2006,3,16,50,24,0.00,0.0,-999
2006,3,17,47,21,0.00,0.0,-999
2006,3,18,49,21,0.00,0.0,-999
2006,3,19,44,32,0.29,0.5,-999
2006,3,20,35,19,0.46,5.5,5
2006,3,21,26,12,0.03,1.2,3
2006,3,22,41,19,0.12,1.5,2
2006,3,23,46,19,0.03,0.4,-999
2006,3,24,59,25,0.00,0.0,-999
2006,3,25,63,30,0.00,0.0,-999
2006,3,26,60,32,-999.00,-999.0,0
2006,3,27,53,28,0.00,0.0,0
2006,3,28,66,28,0.00,0.0,0
2006,3,29,71,37,0.00,0.0,0
2006,3,30,59,38,0.00,0.0,0
2006,3,31,66,33,0.00,0.0,0
2006,4,1,62,35,0.00,0.0,0
2006,4,2,59,37,0.00,0.0,0
2006,4,3,57,30,0.00,0.0,0
2006,4,4,74,29,0.00,0.0,0
2006,4,5,74,41,0.00,0.0,0
2006,4,6,68,41,0.00,0.0,0
2006,4,7,54,39,0.23,0.0,0
2006,4,8,63,27,0.00,0.0,0
2006,4,9,77,43,0.00,0.0,0
2006,4,10,78,40,0.00,0.0,0
2006,4,11,74,46,0.00,0.0,0
2006,4,12,75,38,0.00,0.0,0
2006,4,13,83,49,0.00,0.0,0
2006,4,14,79,45,0.00,0.0,0
2006,4,15,76,50,-999.00,0.0,0
2006,4,16,75,52,0.00,0.0,0
2006,4,17,82,46,0.00,0.0,0
2006,4,18,75,37,0.00,0.0,0
2006,4,19,63,29,0.00,0.0,0
2006,4,20,66,30,0.00,0.0,0
2006,4,21,74,36,0.00,0.0,0
2006,4,22,82,42,0.00,0.0,0
2006,4,23,76,43,-999.00,0.0,0
2006,4,24,58,31,0.27,0.4,-999
2006,4,25,37,25,0.25,2.5,-999
2006,4,26,70,29,-999.00,0.0,0
2006,4,27,76,41,-999.00,0.0,0
2006,4,28,69,37,0.29,-999.0,0
2006,4,29,67,36,0.00,0.0,0
2006,4,30,67,39,0.00,0.0,0
2006,5,1,74,39,0.12,0.0,0
2006,5,2,78,48,0.00,0.0,0
2006,5,3,74,42,0.06,0.0,0
2006,5,4,51,39,0.20,-999.0,-999
2006,5,5,45,38,0.09,0.0,0
2006,5,6,67,35,-999.00,0.0,0
2006,5,7,71,45,0.03,0.0,0
2006,5,8,72,50,0.01,0.0,0
2006,5,9,63,43,0.00,0.0,0
2006,5,10,62,32,0.35,0.1,0
2006,5,11,68,29,0.00,0.0,0
2006,5,12,80,39,0.00,0.0,0
2006,5,13,79,49,0.00,0.0,0
2006,5,14,72,47,0.00,0.0,0
2006,5,15,72,39,0.00,0.0,0
2006,5,16,79,40,0.00,0.0,0
2006,5,17,82,46,0.00,0.0,0
2006,5,18,85,52,-999.00,0.0,0
2006,5,19,90,58,0.00,0.0,0
2006,5,20,87,62,0.00,0.0,0
2006,5,21,90,52,-999.00,0.0,0
2006,5,22,84,51,0.01,0.0,0
2006,5,23,76,46,0.15,0.0,0
2006,5,24,84,51,0.00,0.0,0
2006,5,25,86,50,-999.00,0.0,0
2006,5,26,85,52,-999.00,0.0,0
2006,5,27,92,53,0.00,0.0,0
2006,5,28,89,66,0.00,0.0,0
2006,5,29,73,43,0.00,0.0,0
2006,5,30,69,42,0.09,0.0,0
2006,5,31,77,45,0.03,0.0,0
2006,6,1,82,45,0.02,0.0,0
2006,6,2,92,49,0.00,0.0,0
2006,6,3,92,56,0.00,0.0,0
2006,6,4,88,56,0.00,0.0,0
2006,6,5,92,56,0.00,0.0,0
2006,6,6,93,57,0.00,0.0,0
2006,6,7,94,58,0.00,0.0,0
2006,6,8,92,64,0.02,0.0,0
2006,6,9,87,63,0.04,0.0,0
2006,6,10,89,56,0.01,0.0,0
2006,6,11,91,52,-999.00,0.0,0
2006,6,12,92,53,0.00,0.0,0
2006,6,13,96,58,0.00,0.0,0
2006,6,14,100,61,0.00,0.0,0
2006,6,15,95,55,0.00,0.0,0
2006,6,16,77,54,0.18,0.0,0
2006,6,17,87,53,0.00,0.0,0
2006,6,18,93,57,0.00,0.0,0
2006,6,19,89,54,-999.00,0.0,0
2006,6,20,90,54,0.00,0.0,0
2006,6,21,89,57,0.06,0.0,0
2006,6,22,73,52,0.00,0.0,0
2006,6,23,91,48,0.00,0.0,0
2006,6,24,89,45,0.99,-999.0,0
2006,6,25,74,50,0.00,0.0,0
2006,6,26,80,47,0.00,0.0,0
2006,6,27,86,49,0.00,0.0,0
2006,6,28,85,56,-999.00,0.0,0
2006,6,29,92,57,0.00,0.0,0
2006,6,30,93,59,0.00,0.0,0
2006,7,1,85,58,0.03,0.0,0
2006,7,2,83,55,0.01,0.0,0
2006,7,3,83,60,-999.00,0.0,0
2006,7,4,86,54,0.00,0.0,0
2006,7,5,81,54,0.27,0.0,0
2006,7,6,79,59,0.02,0.0,0
2006,7,7,87,58,0.02,0.0,0
2006,7,8,83,60,0.60,0.0,0
2006,7,9,65,54,0.88,0.0,0
2006,7,10,79,51,0.02,0.0,0
2006,7,11,87,58,0.06,0.0,0
2006,7,12,93,56,0.00,0.0,0
2006,7,13,94,63,0.00,0.0,0
2006,7,14,95,60,0.00,0.0,0
2006,7,15,98,62,0.00,0.0,0
2006,7,16,100,65,0.00,0.0,0
2006,7,17,96,70,0.02,0.0,0
2006,7,18,93,60,0.00,0.0,0
2006,7,19,96,65,-999.00,0.0,0
2006,7,20,84,65,0.47,0.0,0
2006,7,21,84,61,-999.00,0.0,0
2006,7,22,86,58,0.00,0.0,0
2006,7,23,93,57,-999.00,0.0,0
2006,7,24,95,62,-999.00,0.0,0
2006,7,25,87,68,-999.00,0.0,0
2006,7,26,88,56,0.23,0.0,0
2006,7,27,92,61,0.00,0.0,0
2006,7,28,95,60,0.00,0.0,0
2006,7,29,95,61,0.00,0.0,0
2006,7,30,98,60,-999.00,0.0,0
2006,7,31,93,67,-999.00,0.0,0
2006,8,1,85,62,-999.00,0.0,0
2006,8,2,80,57,0.09,0.0,0
2006,8,3,77,52,0.01,0.0,0
2006,8,4,91,54,-999.00,0.0,0
2006,8,5,86,62,0.01,0.0,0
2006,8,6,85,62,-999.00,0.0,0
2006,8,7,85,59,0.02,0.0,0
2006,8,8,91,58,-999.00,0.0,0
2006,8,9,94,67,0.00,0.0,0
2006,8,10,94,73,-999.00,0.0,0
2006,8,11,94,62,0.00,0.0,0
2006,8,12,86,63,0.01,0.0,0
2006,8,13,84,58,-999.00,0.0,0
2006,8,14,82,54,0.60,0.0,0
2006,8,15,86,55,0.00,0.0,0
2006,8,16,87,64,-999.00,0.0,0
2006,8,17,90,57,-999.00,0.0,0
2006,8,18,84,61,0.08,0.0,0
2006,8,19,76,58,0.31,0.0,0
2006,8,20,84,53,-999.00,0.0,0
2006,8,21,84,54,0.00,0.0,0
2006,8,22,91,55,0.00,0.0,0
2006,8,23,94,59,0.00,0.0,0
2006,8,24,92,70,0.00,0.0,0
2006,8,25,80,62,-999.00,0.0,0
2006,8,26,74,52,0.08,0.0,0
2006,8,27,72,47,0.02,0.0,0
2006,8,28,76,48,-999.00,0.0,0
2006,8,29,83,46,0.00,0.0,0
2006,8,30,90,51,-999.00,0.0,0
2006,8,31,86,59,-999.00,0.0,0
2006,9,1,77,50,0.00,0.0,0
2006,9,2,58,45,0.40,0.0,0
2006,9,3,74,40,0.00,0.0,0
2006,9,4,72,42,0.00,0.0,0
2006,9,5,80,45,0.00,0.0,0
2006,9,6,81,51,0.00,0.0,0
2006,9,7,80,50,0.05,0.0,0
2006,9,8,64,51,0.06,0.0,0
2006,9,9,68,48,0.25,0.0,0
2006,9,10,71,47,0.03,0.0,0
2006,9,11,72,47,0.09,0.0,0
2006,9,12,76,44,0.16,0.0,0
2006,9,13,84,46,0.00,0.0,0
2006,9,14,86,52,0.00,0.0,0
2006,9,15,80,59,0.03,0.0,0
2006,9,16,67,42,0.00,0.0,0
2006,9,17,63,40,0.00,0.0,0
2006,9,18,66,37,0.00,0.0,0
2006,9,19,77,37,0.00,0.0,0
2006,9,20,76,41,-999.00,0.0,0
2006,9,21,66,48,0.18,0.0,0
2006,9,22,58,39,0.00,0.0,0
2006,9,23,58,35,-999.00,0.0,0
2006,9,24,65,32,0.00,0.0,0
2006,9,25,69,37,0.00,0.0,0
2006,9,26,79,40,0.00,0.0,0
2006,9,27,72,43,0.00,0.0,0
2006,9,28,79,35,0.00,0.0,0
2006,9,29,85,49,0.00,0.0,0
2006,9,30,83,46,0.00,0.0,0
2006,10,1,84,54,0.00,0.0,0
2006,10,2,81,57,0.00,0.0,0
2006,10,3,77,50,0.00,0.0,0
2006,10,4,68,41,0.00,0.0,0
2006,10,5,81,44,0.00,0.0,0
2006,10,6,77,51,0.00,0.0,0
2006,10,7,79,52,0.00,0.0,0
2006,10,8,70,47,-999.00,0.0,0
2006,10,9,48,36,0.69,0.0,0
2006,10,10,53,32,0.28,0.1,0
2006,10,11,65,35,0.00,0.0,0
2006,10,12,62,35,0.00,0.0,0
2006,10,13,66,32,0.00,0.0,0
2006,10,14,59,36,0.00,0.0,0
2006,10,15,68,40,0.00,0.0,0
2006,10,16,68,40,0.00,0.0,0
2006,10,17,59,31,0.59,3.7,4
2006,10,18,43,24,0.18,1.5,3
2006,10,19,55,27,0.00,0.0,-999
2006,10,20,62,38,0.02,0.0,0
2006,10,21,49,29,0.67,5.8,1
2006,10,22,49,24,0.00,0.0,-999
2006,10,23,65,33,0.00,0.0,-999
2006,10,24,63,38,0.00,0.0,0
2006,10,25,64,39,0.00,0.0,0
2006,10,26,53,32,1.28,4.1,3
2006,10,27,55,30,0.00,0.0,-999
2006,10,28,71,50,0.00,0.0,0
2006,10,29,71,54,0.00,0.0,0
2006,10,30,64,39,0.00,0.0,0
2006,10,31,39,23,0.00,0.0,0
2006,11,1,39,21,0.00,0.0,0
2006,11,2,51,21,0.00,0.0,0
2006,11,3,66,32,0.00,0.0,0
2006,11,4,58,41,0.00,0.0,0
2006,11,5,63,33,0.00,0.0,0
2006,11,6,66,37,0.00,0.0,0
2006,11,7,74,48,0.00,0.0,0
2006,11,8,77,60,0.00,0.0,0
2006,11,9,69,38,0.00,0.0,0
2006,11,10,50,30,-999.00,0.0,0
2006,11,11,55,24,0.00,0.0,0
2006,11,12,50,33,0.06,0.1,-999
2006,11,13,49,21,0.00,0.0,0
2006,11,14,54,32,-999.00,0.0,0
2006,11,15,48,21,0.00,0.0,0
2006,11,16,66,28,0.00,0.0,0
2006,11,17,56,31,0.00,0.0,0
2006,11,18,55,30,0.00,0.0,0
2006,11,19,53,27,0.00,0.0,0
2006,11,20,64,27,0.00,0.0,0
2006,11,21,70,44,0.00,0.0,0
2006,11,22,73,54,0.00,0.0,0
2006,11,23,69,36,0.00,0.0,0
2006,11,24,60,28,0.00,0.0,0
2006,11,25,57,29,0.00,0.0,0
2006,11,26,51,30,0.00,0.0,0
2006,11,27,39,16,0.00,0.0,0
2006,11,28,42,23,0.01,0.1,-999
2006,11,29,29,14,0.67,11.8,10
2006,11,30,40,0,0.00,0.0,7
2006,12,1,39,16,0.00,0.0,5
2006,12,2,26,12,0.10,2.6,6
2006,12,3,30,3,0.00,0.0,5
2006,12,4,56,14,0.00,0.0,4
2006,12,5,54,33,0.00,0.0,2
2006,12,6,46,24,0.00,0.0,2
2006,12,7,41,20,0.00,0.0,2
2006,12,8,59,27,0.00,0.0,1
2006,12,9,57,29,0.00,0.0,1
2006,12,10,54,30,0.00,0.0,1
2006,12,11,48,32,0.00,0.0,-999
2006,12,12,48,35,0.00,0.0,-999
2006,12,13,57,35,0.00,0.0,-999
2006,12,14,60,45,0.00,0.0,-999
2006,12,15,70,43,0.00,0.0,0
2006,12,16,60,34,0.00,0.0,0
2006,12,17,38,24,-999.00,-999.0,-999
2006,12,18,32,18,0.01,0.1,0
2006,12,19,39,19,0.00,0.0,0
2006,12,20,31,24,1.13,15.7,16
2006,12,21,39,24,0.57,10.3,19
2006,12,22,41,18,0.00,0.0,17
2006,12,23,44,15,0.00,0.0,15
2006,12,24,44,20,0.08,1.4,15
2006,12,25,53,12,0.03,0.5,13
2006,12,26,58,37,0.00,0.0,10
2006,12,27,58,31,0.00,0.0,9
2006,12,28,48,29,0.40,2.4,10
2006,12,29,32,23,0.73,12.5,17
2006,12,30,37,13,0.00,0.0,13
2006,12,31,35,15,0.00,0.0,13
2007,1,1,43,19,0.00,0.0,12
2007,1,2,46,17,0.00,0.0,11
2007,1,3,58,26,0.00,0.0,9
2007,1,4,55,25,-999.00,0.0,8
2007,1,5,42,23,0.91,11.5,17
2007,1,6,40,11,-999.00,-999.0,13
2007,1,7,38,14,0.00,0.0,12
2007,1,8,53,25,0.00,0.0,8
2007,1,9,52,22,0.00,0.0,8
2007,1,10,62,31,0.00,0.0,7
2007,1,11,55,19,-999.00,-999.0,7
2007,1,12,20,-1,0.11,2.2,9
2007,1,13,11,-4,0.02,0.1,9
2007,1,14,15,-1,0.18,3.5,12
2007,1,15,28,-4,0.00,0.0,10
2007,1,16,38,8,0.00,0.0,10
2007,1,17,41,11,0.00,0.0,10
2007,1,18,33,16,0.00,0.0,9
2007,1,19,36,9,0.00,0.0,9
2007,1,20,34,12,0.00,0.0,9
2007,1,21,29,21,0.21,2.8,11
2007,1,22,33,8,0.03,0.5,10
2007,1,23,47,17,0.00,0.0,9
2007,1,24,47,22,0.00,0.0,9
2007,1,25,55,26,0.00,0.0,8
2007,1,26,50,28,0.00,0.0,7
2007,1,27,31,14,0.13,3.9,10
2007,1,28,45,6,0.00,0.0,9
2007,1,29,40,15,0.00,0.0,9
2007,1,30,29,14,-999.00,-999.0,9
2007,1,31,23,10,0.09,3.0,12
2007,2,1,24,1,0.07,1.4,13
2007,2,2,28,-13,0.10,1.2,11
2007,2,3,43,21,0.00,0.0,11
2007,2,4,39,10,0.00,0.0,11
2007,2,5,59,26,0.00,0.0,9
2007,2,6,67,40,0.00,0.0,6
2007,2,7,47,30,0.00,0.0,6
2007,2,8,56,23,0.01,0.2,6
2007,2,9,47,23,-999.00,-999.0,5
2007,2,10,48,24,-999.00,0.1,5
2007,2,11,57,31,0.00,0.0,3
2007,2,12,47,31,0.00,0.0,2
2007,2,13,31,13,0.03,1.6,4
2007,2,14,29,6,0.22,3.4,5
2007,2,15,32,3,0.02,0.9,5
2007,2,16,48,17,-999.00,-999.0,2
2007,2,17,44,23,0.03,0.5,2
2007,2,18,60,27,0.00,0.0,-999
2007,2,19,55,35,0.00,0.0,-999
2007,2,20,54,27,0.00,0.0,-999
2007,2,21,62,35,0.00,0.0,-999
2007,2,22,56,28,0.00,0.0,-999
2007,2,23,62,24,0.00,0.0,-999
2007,2,24,50,33,0.00,0.0,-999
2007,2,25,43,19,0.00,0.0,-999
2007,2,26,48,25,0.00,0.0,0
2007,2,27,50,23,0.00,0.0,0
2007,2,28,42,24,0.38,6.0,6
2007,2,29,-998,-998,-998.00,-998.0,-998
2007,3,1,36,16,0.00,0.0,3
2007,3,2,34,24,0.01,0.1,3
2007,3,3,42,12,0.00,0.0,2
2007,3,4,53,21,0.00,0.0,-999
2007,3,5,56,32,0.00,0.0,-999
2007,3,6,63,33,0.00,0.0,0
2007,3,7,63,32,0.00,0.0,0
2007,3,8,63,37,0.00,0.0,0
2007,3,9,63,30,0.00,0.0,0
2007,3,10,55,39,0.00,0.0,0
2007,3,11,60,30,0.01,0.0,0
2007,3,12,73,39,0.11,0.0,0
2007,3,13,75,41,0.00,0.0,0
2007,3,14,69,44,0.00,0.0,0
2007,3,15,58,31,0.05,-999.0,0
2007,3,16,69,27,0.00,0.0,0
2007,3,17,74,45,0.00,0.0,0
2007,3,18,76,45,0.00,0.0,0
2007,3,19,70,37,0.00,0.0,0
2007,3,20,76,39,0.00,0.0,0
2007,3,21,71,48,0.00,0.0,0
2007,3,22,63,38,0.01,0.0,0
2007,3,23,66,41,0.17,0.0,0
2007,3,24,51,38,1.01,0.0,0
2007,3,25,68,38,-999.00,0.0,0
2007,3,26,65,38,0.00,0.0,0
2007,3,27,67,41,-999.00,0.0,0
2007,3,28,61,42,-999.00,0.0,0
2007,3,29,57,28,0.28,3.8,1
2007,3,30,37,27,0.04,0.6,-999
2007,3,31,56,26,-999.00,-999.0,0
2007,4,1,66,37,-999.00,0.0,0
2007,4,2,71,37,0.00,0.0,0
2007,4,3,66,33,0.00,0.0,0
2007,4,4,58,26,0.00,0.0,0
2007,4,5,59,34,0.01,0.0,0
2007,4,6,43,24,0.16,0.1,-999
2007,4,7,26,22,0.08,0.3,-999
2007,4,8,36,21,0.13,1.8,-999
2007,4,9,68,29,0.00,0.0,0
2007,4,10,65,38,0.09,0.0,0
2007,4,11,50,32,0.00,0.0,0
2007,4,12,45,25,-999.00,-999.0,0
2007,4,13,45,32,0.01,-999.0,0
2007,4,14,63,26,0.00,0.0,0
2007,4,15,72,34,0.00,0.0,0
2007,4,16,70,41,-999.00,0.0,0
2007,4,17,56,40,0.29,0.0,0
2007,4,18,64,34,0.00,0.0,0
2007,4,19,64,38,-999.00,0.0,0
2007,4,20,69,31,0.00,0.0,0
2007,4,21,65,43,0.00,0.0,0
2007,4,22,63,56,0.02,0.0,0
2007,4,23,59,38,0.07,0.0,0
2007,4,24,54,37,1.22,-999.0,0
2007,4,25,53,35,0.16,-999.0,0
2007,4,26,66,34,-999.00,0.0,0
2007,4,27,64,39,0.00,0.0,0
2007,4,28,76,42,0.00,0.0,0
2007,4,29,82,41,0.00,0.0,0
2007,4,30,79,53,0.00,0.0,0
2007,5,1,72,47,0.14,0.0,0
2007,5,2,70,43,-999.00,0.0,0
2007,5,3,71,43,-999.00,0.0,0
2007,5,4,71,40,0.07,0.0,0
2007,5,5,59,39,0.22,-999.0,0
2007,5,6,56,32,0.63,-999.0,0
2007,5,7,55,41,-999.00,0.0,0
2007,5,8,67,35,-999.00,0.0,0
2007,5,9,73,40,0.01,0.0,0
2007,5,10,77,48,-999.00,0.0,0
2007,5,11,81,45,0.00,0.0,0
2007,5,12,81,49,-999.00,0.0,0
2007,5,13,81,51,0.00,0.0,0
2007,5,14,76,54,-999.00,0.0,0
2007,5,15,68,45,0.23,0.0,0
2007,5,16,72,41,0.00,0.0,0
2007,5,17,72,45,-999.00,0.0,0
2007,5,18,80,46,-999.00,0.0,0
2007,5,19,80,45,-999.00,0.0,0
2007,5,20,81,47,-999.00,0.0,0
2007,5,21,78,47,0.01,0.0,0
2007,5,22,70,46,-999.00,0.0,0
2007,5,23,56,38,0.08,0.0,0
2007,5,24,64,35,0.02,0.0,0
2007,5,25,79,38,0.00,0.0,0
2007,5,26,78,41,-999.00,0.0,0
2007,5,27,81,44,0.01,0.0,0
2007,5,28,82,50,0.03,0.0,0
2007,5,29,76,48,0.34,0.0,0
2007,5,30,68,39,-999.00,0.0,0
2007,5,31,77,42,0.00,0.0,0
2007,6,1,65,44,0.00,0.0,0
2007,6,2,74,46,0.01,0.0,0
2007,6,3,75,46,-999.00,0.0,0
2007,6,4,78,47,0.00,0.0,0
2007,6,5,80,46,0.00,0.0,0
2007,6,6,81,46,0.00,0.0,0
2007,6,7,68,50,0.00,0.0,0
2007,6,8,74,34,0.00,0.0,0
2007,6,9,81,44,0.00,0.0,0
2007,6,10,89,51,0.00,0.0,0
2007,6,11,87,53,-999.00,0.0,0
2007,6,12,80,52,0.27,0.0,0
2007,6,13,76,49,-999.00,0.0,0
2007,6,14,83,47,0.00,0.0,0
2007,6,15,88,49,0.00,0.0,0
2007,6,16,92,53,0.10,0.0,0
2007,6,17,96,54,0.00,0.0,0
2007,6,18,92,54,0.00,0.0,0
2007,6,19,88,53,0.00,0.0,0
2007,6,20,95,53,0.00,0.0,0
2007,6,21,95,60,0.00,0.0,0
2007,6,22,89,53,0.00,0.0,0
2007,6,23,92,49,0.00,0.0,0
2007,6,24,96,56,-999.00,0.0,0
2007,6,25,97,60,0.00,0.0,0
2007,6,26,90,61,0.00,0.0,0
2007,6,27,76,54,-999.00,0.0,0
2007,6,28,80,55,0.00,0.0,0
2007,6,29,85,51,-999.00,0.0,0
2007,6,30,95,52,0.00,0.0,0
2007,7,1,96,57,0.00,0.0,0
2007,7,2,96,60,0.00,0.0,0
2007,7,3,96,59,0.22,-999.0,0
2007,7,4,87,58,-999.00,0.0,0
2007,7,5,88,56,-999.00,0.0,0
2007,7,6,92,57,0.00,0.0,0
2007,7,7,96,58,0.05,0.0,0
2007,7,8,87,64,-999.00,0.0,0
2007,7,9,88,54,0.00,0.0,0
2007,7,10,87,64,0.03,0.0,0
2007,7,11,79,54,0.18,-999.0,0
2007,7,12,82,57,0.09,0.0,0
2007,7,13,87,53,0.00,0.0,0
2007,7,14,89,59,0.01,0.0,0
2007,7,15,93,58,-999.00,0.0,0
2007,7,16,96,60,0.00,0.0,0
2007,7,17,97,62,-999.00,0.0,0
2007,7,18,96,61,-999.00,0.0,0
2007,7,19,85,62,-999.00,0.0,0
2007,7,20,90,61,0.00,0.0,0
2007,7,21,95,62,0.00,0.0,0
2007,7,22,98,63,0.00,0.0,0
2007,7,23,95,63,0.00,0.0,0
2007,7,24,95,62,0.00,0.0,0
2007,7,25,95,61,-999.00,0.0,0
2007,7,26,87,63,0.00,0.0,0
2007,7,27,81,59,0.08,0.0,0
2007,7,28,80,60,0.11,0.0,0
2007,7,29,85,56,0.03,0.0,0
2007,7,30,90,56,-999.00,0.0,0
2007,7,31,92,56,0.00,0.0,0
2007,8,1,90,58,0.00,0.0,0
2007,8,2,85,59,0.00,0.0,0
2007,8,3,88,62,0.23,0.0,0
2007,8,4,90,61,0.07,0.0,0
2007,8,5,91,59,0.27,0.0,0
2007,8,6,81,61,0.14,0.0,0
2007,8,7,82,59,-999.00,0.0,0
2007,8,8,92,57,0.00,0.0,0
2007,8,9,92,60,-999.00,0.0,0
2007,8,10,91,60,0.01,0.0,0
2007,8,11,93,61,0.00,0.0,0
2007,8,12,94,60,-999.00,0.0,0
2007,8,13,97,62,0.00,0.0,0
2007,8,14,95,66,0.00,0.0,0
2007,8,15,85,57,0.50,0.0,0
2007,8,16,88,56,0.00,0.0,0
2007,8,17,87,58,0.15,0.0,0
2007,8,18,88,59,-999.00,0.0,0
2007,8,19,90,59,0.05,0.0,0
2007,8,20,96,63,0.00,0.0,0
2007,8,21,96,57,0.00,0.0,0
2007,8,22,92,58,-999.00,0.0,0
2007,8,23,80,54,0.07,0.0,0
2007,8,24,81,54,0.14,0.0,0
2007,8,25,85,50,0.00,0.0,0
2007,8,26,94,58,-999.00,0.0,0
2007,8,27,88,66,0.01,0.0,0
2007,8,28,84,55,0.18,0.0,0
2007,8,29,82,53,0.00,0.0,0
2007,8,30,86,53,0.00,0.0,0
2007,8,31,90,53,0.00,0.0,0
2007,9,1,86,59,0.26,0.0,0
2007,9,2,90,61,0.00,0.0,0
2007,9,3,91,57,0.00,0.0,0
2007,9,4,88,57,0.01,0.0,0
2007,9,5,83,58,0.04,0.0,0
2007,9,6,85,56,0.01,0.0,0
2007,9,7,80,49,0.00,0.0,0
2007,9,8,85,51,0.00,0.0,0
2007,9,9,70,47,0.01,0.0,0
2007,9,10,61,45,0.14,0.0,0
2007,9,11,79,40,0.00,0.0,0
